"url","language","pageType","status","robots","title","wordCount","duplicateContentGroupSize","currentInventoryDisposition","proposedDisposition","rationale","approvalStatus","nextAction"
"https://x3yyntt5tp-staging.wpdns.site/2025/12/26/strategies-for-preventing-teacher-burnout/","en","editorial-single","200","max-image-preview:large","Strategies for Preventing Teacher Burnout at Chroma in 2025","2823","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/26/strategies-for-preventing-teacher-burnout/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Estrategias para prevenir el agotamiento del…","3935","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/26/best-infant-care-programs-in-atlanta-georgia/","en","editorial-single","200","max-image-preview:large","Chroma's Best Infant Care in Atlanta, GA (2025)","2901","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/26/best-infant-care-programs-in-atlanta-georgia/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Los Mejores Programas de Cuidado Infantil pa…","3858","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/26/meet-our-dedicated-early-learning-academy-team/","en","editorial-single","200","max-image-preview:large","Chroma's Early Learning Team: Meet the Educators","2271","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/26/meet-our-dedicated-early-learning-academy-team/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Conozca a nuestro dedicado equipo de la Acad…","3175","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/26/understanding-individualized-education-plans-ieps/","en","editorial-single","200","max-image-preview:large","IEP Guide for Metro Atlanta Families in 2025","3000","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/26/understanding-individualized-education-plans-ieps/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Entendiendo los Planes de Educación Individu…","3881","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/26/developing-essential-social-skills-for-kindergarten/","en","editorial-single","200","max-image-preview:large","Kindergarten Social Skills: Chroma's Guide & Tips","2706","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/26/developing-essential-social-skills-for-kindergarten/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Desarrollo de Habilidades Sociales Esenciale…","3741","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/26/the-importance-of-outdoor-play-for-child-development/","en","editorial-single","200","max-image-preview:large","Outdoor Play for Child Development: Chroma's Approach","2630","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/26/the-importance-of-outdoor-play-for-child-development/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: La Importancia del Juego al Aire Libre para…","3809","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/26/top-rated-preschool-programs-in-johns-creek-ga/","en","editorial-single","200","max-image-preview:large","Johns Creek, GA: Top Preschool Programs at Chroma Academy","2790","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/26/top-rated-preschool-programs-in-johns-creek-ga/","es","editorial-single","200","max-image-preview:large","Preescolar en Johns Creek, GA | Chroma Academy","3874","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/26/supporting-toddler-language-development-communication/","en","editorial-single","200","max-image-preview:large","Toddler Language Development: Chroma's Guide (2025)","3035","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/26/supporting-toddler-language-development-communication/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Apoyando el Desarrollo del Lenguaje y la Com…","4026","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/26/engaging-sensory-activities-for-infant-development/","en","editorial-single","200","max-image-preview:large","Chroma's Infant Sensory Activities for Development","3037","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/26/engaging-sensory-activities-for-infant-development/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Actividades Sensoriales Atractivas para el D…","4019","1","Improve","Improve","Indexable page has thin-content, technical, or image-accessibility signals that need review.","Editorial or technical review required","Resolve the listed content and technical issues, then recrawl."
"https://x3yyntt5tp-staging.wpdns.site/2025/12/26/fostering-strong-parent-teacher-relationships/","en","editorial-single","200","max-image-preview:large","Chroma: Strengthening Parent-Teacher Relationships in 2025","2791","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
"https://x3yyntt5tp-staging.wpdns.site/es/2025/12/26/fostering-strong-parent-teacher-relationships/","es","editorial-single","200","max-image-preview:large","Artículo de Chroma: Fomentando relaciones sólidas entre padres y…","3780","1","Keep","Keep","Indexable page passed the automated availability and baseline content checks.","Human fact and editorial review required","Confirm facts, grammar, usefulness, and visual/mobile quality before final approval."
